ID,Product Title,Price,Rating,Free Shipping Status,Seller Rating,Ship on Time,Product Link,Specifications
99,"Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only",26999,4.5,Standard Delivery,76.0,100.0,https://www.daraz.pk/products/oppo-a57-2022-65-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436693448-s2098342045.html?search=1,"['• OPPO a57 2022 with Corning Gorilla Glass 5 protection.\n• 2 cameras for capturing your moments.\n• 5000 mAh battery for long-lasting usage.\n• 4GB RAM and 64GB storage for smooth performance.\n• Latest model year 2020 from OPPO.', '• OPPO a57 2022 with Corning Gorilla Glass 5 protection.\n• 2 cameras for capturing your moments.\n• 5000 mAh battery for long-lasting usage.\n• 4GB RAM and 64GB storage for smooth performance.\n• Latest model year 2020 from OPPO.', 'Specifications of Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)\nBrand No Brand SKU 436693448_PK-2098342045 Protection Corning Gorilla Glass 5 Year 2020 Number Of Cameras 3\nWhat’s in the box 1x Oppo A57 2022 - 6.5"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)']"
100,itel Value 110,10000,4.6,Standard Delivery,79.0,100.0,https://www.daraz.pk/products/itel-value-110-i396844996-s1922464219.html?search=1,"['Internet Explorer, Facebook, Auto call recorder, schedule messages, Big LED Torch, Blacklist', '3.5mm Audio Jack, Audio/video player, Speaker PhoneBrowserWAPMessagingSMS, MMSGamesBuilt-in + DownloadableTorchYesExtraInternet Explorer, Facebook, Auto call recorder, schedule messages, Big LED Torch, Blacklist', 'Specifications of itel Value 110\nBrand No Brand SKU 396844996_PK-1922464219\nWhat’s in the box Mobile plus charger']"
101,vivo V29e 5G - 8+8GB Extended RAM - 256GB ROM - 50MP AF Group Selfie - 120Hz Amoled Display,109999,3.8,Free Delivery,92.0,100.0,https://www.daraz.pk/products/vivo-v29e-5g-88gb-extended-ram-256gb-rom-50mp-af-group-selfie-120hz-amoled-display-i437889286-s2113900508.html?search=1,"['Processor SDM 695 5G 6nm\nRAM & ROM 8 GB + 256 GB (8GB Extended RAM)\nBattery 4600 mAh (TYP)\nFast Charging 44W\nColor Forest Black, Rose Gold\nOperating System Funtouch OS 13\nScreen 6.67 -inch Amoled\nResolution 2400 × 1080 (FHD+)\nRefresh Rate 120Hz\nCamera Front 50MP AF / Rear 64 MP + 8 MP\nFingerprint In-display fingerprint sensor', 'Processor SDM 695 5G 6nm\nRAM & ROM 8 GB + 256 GB (8GB Extended RAM)\nBattery 4600 mAh (TYP)\nFast Charging 44W\nColor Forest Black, Rose Gold\nOperating System Funtouch OS 13\nScreen 6.67 -inch Amoled\nResolution 2400 × 1080 (FHD+)\nRefresh Rate 120Hz\nCamera Front 50MP AF / Rear 64 MP + 8 MP\nFingerprint In-display fingerprint sensor', 'Specifications of vivo V29e 5G - 8+8GB Extended RAM - 256GB ROM - 50MP AF Group Selfie - 120Hz Amoled Display\nBrand Vivo SKU 437889286_PK-2113900508 Protection Not Specified Year Not Specified Number Of Cameras 3']"
102,Vgotel New 7 - 5.0 Inch Display - 1GB RAM - 16GB ROM - 3G,8999,4.2,Free Delivery,85.0,100.0,https://www.daraz.pk/products/vgotel-new-7-50-inch-display-1gb-ram-16gb-rom-3g-i136226133-s1296518361.html?search=1,"['Brand Warranty\n1GB RAM , 16GB ROM\nDisplay: 5.0"" Inch , LCD Capacitive Touchscreen\nPrimary Camera :5MP withLED flash\nSecondary Camera : 2 Megapixels\nProcessor :Quad-core 1.3 GHz\nBattery :2000 mAh', 'Network:\nTechnology:GSM HSPA LTE\nSIM: Dua SIm (Nano-Sim ,Dual Stand-By)\nDisplay :\nType: IPS LCD Capcitive\nSize: 5.0""Inches\nPLATFORM:\nOS: Android 9.0 (Pie)\nProcessor : 1.3 GHz Quad-Core\nMemory:\nCard slot: Micro SD Upto 32GB\nInternal: 1GB RAM , 16GB ROM\nCamera:\nPrimary Camera :5MP withLED flash, Auto Focus, Geo-tagging, Face Detection, Video Recording\nSecondary Camera :2 Megapixels FF Selfie Camera\nSound:\nLoudspeaker:Yes\n3.5mm jack: Yes\nConnectivity:\nWLAN: Wifi , Hotspot etc.\nBluetooth: 5.0 A2DP , LE\nGPS: Yes\nRadio: FM Radio', '']"
103,"Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W",49999,4.8,Free Delivery,95.0,85.0,https://www.daraz.pk/products/12-8gb-128gb-667-5000-mah-33w-i432482913-s2064737683.html?search=1,"['BuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610', 'Display Technology AMOLED Capacitive Touchscreen, 16M Colors, Multitouch  \nSize 6.67 Inches  \nResolution 1080 x 2400 Pixels (~395 PPI)  \nProtection Corning Gorilla Glass 3  \nExtra Features 120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak)  \nMemory Built-in 128GB Built-in, 8GB RAM, UFS 2.2  \nCard No  \nCamera Main Triple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash  \nFeatures Geo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps)  \nFront 13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps)  \nConnectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band  \nBluetooth v5.0 with A2DP, LE  \nGPS Yes + GPS, GLONASS  \nRadio FM Radio (Unspecified)  \nUSB USB Type-C 2.0, OTG  \nNFC No  \nInfrared Yes  \nData GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A  \nFeatures Sensors Accelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity  \nAudio 3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone  \nBrowser HTML5  \nMessaging SMS(threaded view), MMS, Email, Push Mail, IM  \nGames Built-in + Downloadable  \nTorch Yes  \nExtra IP53, dust and splash resistant, Photo/video editor, Document viewer  \nBattery Capacity (Li-Po Non removable), 5000 mAh  \n- Fast charging 33W wired  ', 'Specifications of Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W']"
104,Original Vivo Y85 with Box & Charger - Dual Sim Approved - Vivo Y85a - 4GB RAM Mobile - Snapdragon Mobile,15999,3.0,Free Delivery,92.0,100.0,https://www.daraz.pk/products/original-vivo-y85-with-box-charger-dual-sim-approved-vivo-y85a-4gb-ram-mobile-snapdragon-mobile-i436809943-s2101413702.html?search=1,"['Imported New Phone with Box & Charger\nCPU model: Qualcomm Snapdragon 450\nNumber of CPU cores: 1.8GHz octa-core processor\nPhysical Specifications: Height: 154.81mm\nWidth: 75.03mm\nThickness: 7.89mm\nWeight: 150g\nRAM: 4GB\nROM: 64GB\nBattery information: 3260mAh\nSize: 6.26 inches\nResolution: 2280×1080\nScreen material: IPS\nTouch screen: incell\nFront camera pixel: 16 million pixels\nFront camera aperture: F2.0 (front)\nNumber of rear cameras: Dual camera\nRear camera pixel: main camera 13 million pixels, sub camera 2 million pixels\nRear camera aperture: F2.2 (rear main camera)\nRear flash: LED fill light\nAutofocus: support\nShooting modes: professional photography, slow motion, time-lapse photography, filters, dynamic photos, rear dual-camera blur, front single-camera blur, backlight photo, beauty photo, rear panorama photo, front panorama photo, Palm photo, gender-specific beauty, Selfie screen fill light, AR stickers, automatic scene recognition algorithm for photos\nVideo recording format: MP4\nVideo recording: 1080P\nNetwork type: dual card dual standby full Netcom\nNetwork frequency band: 2G GSM: 850/900/1800/1900MHz\n3G WCDMA: B1/B5/B8\n3G TD-SCDMA: B34/B39\n3G CDMA: BC0\n4G FDD-LTE: B1/B3/B5/B8\n4G TDD-LTE: B34/B38/B39/B40/B41\nMusic player: support\nMP3 Ringtones: Support\nRecording: support\nFingerprint recognition: rear fingerprint\nFacial recognition: Face Wake facial recognition\nOS: Android 8.1\nWLAN: Support WIFI/WAPI\nBluetooth transmission: support Bluetooth 4.2\nOTG: support\nUSB interface type: Micro-USB\nHeadphone jack standard: 3.5mm American standard headphone jack\nNavigation: Support\nCloud Services: Support\nAccelerometer: support\nAmbient Light Sensor: Support\nProximity sensor: support\nGyroscope: Virtual Gyroscope', 'CPU model: Qualcomm Snapdragon 450\nNumber of CPU cores: 1.8GHz octa-core processor\nPhysical Specifications: Height: 154.81mm\nWidth: 75.03mm\nThickness: 7.89mm\nWeight: 150g\nRAM: 4GB\nROM: 64GB\nBattery information: 3260mAh\nSize: 6.26 inches', '']"
105,"Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging",19999,4.5,Free Delivery,95.0,85.0,https://www.daraz.pk/products/a2-3gb-64gb-8mp-5000mah-i431415621-s2075020731.html?search=1,"['BuildOSAndroid 12 Go edition UIMIUI Dimensions164.9 x 76.8 x 9.1 mm Weight192 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsLight Green, Light Blue, Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.2 GHz Cortex-A53 + 4 x 1.7 GHz Cortex-A53) ChipsetMediatek Helio G36 (12 nm) GPUPowerVR GE8320', 'Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  \nSize 6.5 Inches  \nResolution 720 x 1600 Pixels (~269 PPI)  \nExtra Features 400 nits (typ)  \nMemory Built-in 64GB Built-in, 3GB RAM  \nCard microSDXC (dedicated)  \nCamera Main Dual Camera: 8 MP, f/2.0, (wide) + 0.08 MP (depth), Dual LED Flash  \nFeatures Phase detection, geo-tagging, touch focus, face detection, Video (1080p@30fps)  \nFront 5 MP, f/2.2, Video (1080p@30fps)  \nConnectivity WLAN Wi-Fi 802.11 a/b/g/n  \nBluetooth v5.0 with A2DP, LE  \nGPS Yes + GPS, GLONASS, GALILEO, BDS  \nRadio FM Radio  \nUSB microUSB 2.0  \nNFC No  \nData GPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A  \nFeatures Sensors Accelerometer, Fingerprint (rear-mounted)  \nAudio 3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone  \nBrowser HTML5  \nMessaging SMS(threaded view), MMS, Email, Push Mail, IM  \nGames built-in + downloadable  \nTorch Yes  \nExtra Photo/video editor, Document viewer  \nBattery Capacity (Li-ion Non removable), 5000 mAh  \n- Fast battery charging  ', 'Specifications of Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging\nBrand SKU']"
106,VGOTEL NOTE 23 8+8=16GB RAM 256GB ROM = 5000mAh BATTERY,32999,5.0,Standard Delivery,96.0,100.0,https://www.daraz.pk/products/23-8-8-16gb-256gb-5000mah-i438405502-s2132478338.html?search=1,"['6.78""Inches\n1080 x 2460Pixels\n50MP Triple cameraSingle Camera\n8GBRam\nMediatek G99Processor\n5000 mAhLi-Ion', 'VGOTEL Note 23 Key Specs\n6.78""\nInches\n1080 x 2460\nPixels\n50MP Triple camera\nSingle Camera\n8GB\nRam', '']"
107,"Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",37999,4.2,Free Delivery,0.0,100.0,https://www.daraz.pk/products/infinix-hot-30-8gb128gb-android-13-678-display-5000-mah-battery-i436825331-s2101354359.html?search=1,"['• Infinix Hot 30 with 6.78"" display.• 5000 mAh battery for long-lasting use.• 8GB RAM and 128GB storage capacity.• Runs on Android 13 operating system.', 'The Infinix Hot 30 is a mobile phone with a large 6.78"" display, perfect for streaming videos and browsing the web. It has a powerful 5000 mAh battery that will last all day, and runs on the latest Android 13 operating system. With 8GB of RAM and 128GB of storage, you\'ll have plenty of space for all your apps and files. This phone is perfect for anyone looking for a reliable and high-performing device.', 'Specifications of Infinix Hot 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery\nBrand No Brand SKU 436825331_PK-2101354359 Protection Not Specified Year 2020 Number Of Cameras Not Specified\nWhat’s in the box 1 x Phone , 1 x Charger']"
108,"Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only",13999,3.1,Standard Delivery,76.0,100.0,https://www.daraz.pk/products/oppo-a57-52-hd-display-4gb-ram-64gb-rom-dual-sim-pta-approved-phone-and-box-only-charger-accessories-not-included-mix-color-i436688385-s2098284266.html?search=1,"['OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor', 'OPPO A57 4/64 dual sim smartphone• 5.1-5.5 inch capacitive LCD screen• 720p video resolution with 16 MP back camera• 8 MP front camera for selfies• Quad-core processor with 4GB RAM memory• Dual sim slots with nano sim type• 4G network connections with WiFi feature• Fingerprint sensor', 'Specifications of Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color)\nBrand No Brand SKU 436688385_PK-2098284266 Protection Not Specified Year 2016 Number Of Cameras 2\nWhat’s in the box 1x Oppo A57 With Box (Charger Handfree not included)']"
109,vgotel i102 reliable softkeypad dual sim without camera good quality warranty phone,2900,4.8,Free Delivery,90.0,100.0,https://www.daraz.pk/products/i102-i420403634-s2006839050.html?search=1,"['1.8 display\nDual sim\nSoft keypad\nWireless fm', '1.8 display.Dual sim.Soft keypad.Wireless fm.. memory card support.', 'Specifications of vgotel i102 reliable softkeypad dual sim without camera good quality warranty phone\nBrand VGO TEL SKU 420403634_PK-2006839050 Model i102 Sim Slots Dual Sim Sim Type Standard Network Type 2G\nWhat’s in the box charger, battery.']"
110,Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||,50699,4.8,Free Delivery,90.0,100.0,https://www.daraz.pk/products/12-8gb-1-000-gb-128-20-33-i421271122-s1988956005.html?search=1,"['Xiaomi Redmi Note 12 detailed specificationsBuildOSAndroid 13 OS UIMIUI 14 Dimensions165.7 x 76 x 7.9 mm Weight183 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsOnyx Gray, Mint Green, Ice Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (4 x 2.8 GHz Cortex-A73 + 4 x 1.9 GHz Cortex-A53) ChipsetQualcomm SM6225 Snapdragon 685 (6 nm) GPUAdreno 610 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) ProtectionCorning Gorilla Glass 3 Extra Features120Hz, 450 nits (typ), 700 nits (HBM), 1200 nits (peak) MemoryBuilt-in128GB Built-in, 8GB RAM, UFS 2.2 CardNo CameraMainTriple Camera: 50 MP, f/1.8, (wide), 1/2.76"", PDAF + 8 MP, f/2.2, (ultrawide), 1/4"" + 2 MP, f/2.4, (macro), LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (1080p@30fps) Front13 MP, f/2.5, (wide), 1/3.0"", HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + GPS, GLONASS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCNo InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraIP53, dust and splash resistant, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired', 'Xiaomi Redmi Note 12 detailed specifications\nBuild OS Android 13 OS  \nUI MIUI 14  \nDimensions 165.7 x 76 x 7.9 mm  \nWeight 183 g  \nSIM Dual Sim, Dual Standby (Nano-SIM)  \nColors Onyx Gray, Mint Green, Ice Blue  \nFrequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900\nSIM2: GSM 850 / 900 / 1800 / 1900  \n3G Band HSDPA 850 / 900 / 1900 / 2100  \n4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  ', '']"
111,"Calme Battery ka Pehlwan with 5000mAh Long-Lasting battery - Big Powerful Speaker - 2.4"" Bright Display - Block Unknown Callers - Dual Sim Support - Auto Call recording- 1 Year Brand warranty and Many more",3999,4.7,Free Delivery,87.0,100.0,https://www.daraz.pk/products/5000mah-24-1-i429911992-s2047489943.html?search=1,"['Calme Battery ka Pehlwan with 5000mAh Long-Lasting battery -\nBig Powerful Speaker\n2.4"" Bright Display\nBlock Unknown Callers\nDual Sim Support\nAuto Call recording\nBluetooth\nMemory Card Supported\nAudio & Video Player\n1 Year Brand warranty and Many more', 'Calme Battery ka Pehlwan with 5000mAh Long-Lasting battery -\nBig Powerful Speaker\n2.4"" Bright Display\nBlock Unknown Callers\nDual Sim Support\nAuto Call recording\nBluetooth\nMemory Card Supported\nAudio & Video Player\n1 Year Brand warranty and Many more', '']"
112,Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh,22999,4.9,Free Delivery,94.0,92.0,https://www.daraz.pk/products/a60s-wach-4gb-128gb-wach-66-mah-i431406016-s2057010875.html?search=1,"['BuildOSAndroid 12Dimensions--- x --- x 8.9 mm thickness (Height x Width x Thickness)Weight-SIMDual SIM (Nano-SIM, dual stand-by)ColorsGlacier Green, Sunshine Gold, Moonlit Violet, Shadow BlackLaunchReleasedJune 15, 2023StatusAvailableinNigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & GlobalFrequencyDataGSM / HSPA / LTE2G BandsSIM 1: GSM 850 / 900 / 1800 / 1900\nSIM 2: GSM 850 / 900 / 1800 / 19003G BandsHSDPA 850 / 900 / 1800 / 1900 / 21004G BandsLTEProcessorCPUOcta-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)ChipsetUniSoC Spreadtrum SC9863A1GPUMali-G52DisplayTechnologyIPS LCDSize6.6 inches\nSee more devices with similar Screen Size >Resolution720 x 1612 pixels, 20:9 ratio (~267 ppi density)MemoryRam4GB RAM\nSee more devices with similar RAM >Storage64/128GB Built-inCard SlotmicroSD, up to 1TBCameraMainDual 8 MP + QVGA\nSee more devices with similar Rear Camera >FeaturesLED flash, Video 1080p@30fpsFront5 MP, f/2.2\nSee more devices with the same Selfie Camera >CommsWLAN (WIFI)Wi-Fi 802.11 b/g/n, hotspotBluetooth5.2, A2DP, LEGPSYes, with A-GPSUSBmicroUSB 2.0, USB On-The-GoNFCNoFeaturesSensorsFingerprint (rear-mounted), accelerometer, gyro, proximity, compassSoundLoudspeaker Yes, 3.5mm jack YesFlashlightYesBatteryCapacityNon-removable Li-Po 5000 mAh\nSee more devices with a similar battery capacity >ChargingFast charging 10W', 'Build OS Android 12\nDimensions --- x --- x 8.9 mm thickness (Height x Width x Thickness)\nWeight -\nSIM Dual SIM (Nano-SIM, dual stand-by)\nColors Glacier Green, Sunshine Gold, Moonlit Violet, Shadow Black\nLaunch Released June 15, 2023\nStatus Available\nin Nigeria, Ghana, Bangladesh, South Africa, Kenya, Zimbabwe, Pakistan, India, Uganda, Tanzania, Nepal, Thailand, Indonesia, Saudi Arabia, UAE, Sri Lanka & Global\nFrequency Data GSM / HSPA / LTE\n2G Bands SIM 1: GSM 850 / 900 / 1800 / 1900\nSIM 2: GSM 850 / 900 / 1800 / 1900\n3G Bands HSDPA 850 / 900 / 1800 / 1900 / 2100\n4G Bands LTE\nProcessor CPU Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55)\nChipset UniSoC Spreadtrum SC9863A1\nGPU Mali-G52\nDisplay Technology IPS LCD\nSize 6.6 inches', '']"
